tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
451,12/12/19 8:07 AM,12/12/19 8:15 AM,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,29668,Subscriber,1976,1
259,12/12/19 8:08 AM,12/12/19 8:12 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29552,Subscriber,1983,2
183,12/12/19 8:09 AM,12/12/19 8:12 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,26238,Subscriber,1980,1
206,12/12/19 8:09 AM,12/12/19 8:12 AM,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,29201,Subscriber,1968,1
462,12/12/19 8:09 AM,12/12/19 8:17 AM,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,29275,Subscriber,1992,1
261,12/12/19 8:09 AM,12/12/19 8:14 AM,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,29674,Subscriber,1990,1
492,12/12/19 8:09 AM,12/12/19 8:18 AM,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,29267,Subscriber,1983,1
301,12/12/19 8:10 AM,12/12/19 8:15 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26207,Subscriber,1985,1
556,12/12/19 8:11 AM,12/12/19 8:20 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3184,Paulus Hook,40.7141454,-74.0335519,26303,Subscriber,1972,1
237,12/12/19 8:11 AM,12/12/19 8:15 AM,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,26248,Subscriber,1982,1
162,12/12/19 8:11 AM,12/12/19 8:14 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,29235,Subscriber,1982,1
279,12/12/19 8:11 AM,12/12/19 8:16 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29616,Subscriber,1987,2
530,12/12/19 8:12 AM,12/12/19 8:21 AM,3210,Pershing Field,40.74267714,-74.05178863,3202,Newport PATH,40.7272235,-74.0337589,29591,Subscriber,1990,1
388,12/12/19 8:12 AM,12/12/19 8:18 AM,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.7308971,-74.06391263,26301,Subscriber,1994,1
238,12/12/19 8:13 AM,12/12/19 8:17 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29599,Subscriber,1983,2
382,12/12/19 8:13 AM,12/12/19 8:20 AM,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,29468,Subscriber,1983,1
1024,12/12/19 8:15 AM,12/12/19 8:32 AM,3198,Heights Elevator,40.74871595,-74.0404433,3211,Newark Ave,40.72152515,-74.04630454,29669,Subscriber,1964,2
195,12/12/19 8:15 AM,12/12/19 8:18 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29547,Subscriber,1988,1
296,12/12/19 8:15 AM,12/12/19 8:20 AM,3275,Columbus Drive,40.7183552,-74.03891444,3638,Washington St,40.7242941,-74.0354826,26251,Subscriber,1974,1
243,12/12/19 8:15 AM,12/12/19 8:19 AM,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,26184,Subscriber,1992,1
521,12/12/19 8:15 AM,12/12/19 8:24 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29225,Subscriber,1976,1
363,12/12/19 8:16 AM,12/12/19 8:22 AM,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,29593,Subscriber,1960,1
257,12/12/19 8:16 AM,12/12/19 8:21 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29227,Subscriber,1954,1
492,12/12/19 8:16 AM,12/12/19 8:25 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3639,Harborside,40.7192517,-74.034234,29621,Subscriber,1983,2
344,12/12/19 8:18 AM,12/12/19 8:24 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29670,Subscriber,1983,1
351,12/12/19 8:18 AM,12/12/19 8:24 AM,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26160,Subscriber,1969,0
381,12/12/19 8:19 AM,12/12/19 8:26 AM,3279,Dixon Mills,40.72163014,-74.04996783,3639,Harborside,40.7192517,-74.034234,29646,Subscriber,1982,2
260,12/12/19 8:21 AM,12/12/19 8:25 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29571,Subscriber,1975,1
320,12/12/19 8:21 AM,12/12/19 8:27 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29639,Subscriber,1969,0
304,12/12/19 8:22 AM,12/12/19 8:27 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29223,Subscriber,1982,2
212,12/12/19 8:22 AM,12/12/19 8:26 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,29595,Subscriber,1965,1
166,12/12/19 8:23 AM,12/12/19 8:25 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29435,Subscriber,1986,1
247,12/12/19 8:23 AM,12/12/19 8:27 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29459,Subscriber,1967,1
222,12/12/19 8:24 AM,12/12/19 8:27 AM,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,26224,Subscriber,1969,0
253,12/12/19 8:24 AM,12/12/19 8:28 AM,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.7183552,-74.03891444,26251,Subscriber,1974,1
426,12/12/19 8:24 AM,12/12/19 8:31 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29241,Subscriber,1981,2
335,12/12/19 8:24 AM,12/12/19 8:30 AM,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3202,Newport PATH,40.7272235,-74.0337589,26167,Subscriber,1994,1
228,12/12/19 8:24 AM,12/12/19 8:28 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29240,Subscriber,1959,1
340,12/12/19 8:24 AM,12/12/19 8:30 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29662,Subscriber,1981,2
707,12/12/19 8:25 AM,12/12/19 8:37 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26177,Subscriber,1985,1
193,12/12/19 8:25 AM,12/12/19 8:28 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26228,Subscriber,1991,1
356,12/12/19 8:25 AM,12/12/19 8:31 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29480,Subscriber,1968,2
275,12/12/19 8:26 AM,12/12/19 8:30 AM,3186,Grove St PATH,40.71958612,-74.04311746,3481,York St,40.71649,-74.04105,29576,Subscriber,1962,1
119,12/12/19 8:26 AM,12/12/19 8:28 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,26234,Subscriber,1962,2
288,12/12/19 8:26 AM,12/12/19 8:31 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29209,Subscriber,1988,2
285,12/12/19 8:27 AM,12/12/19 8:31 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29618,Subscriber,1992,1
226,12/12/19 8:27 AM,12/12/19 8:31 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26262,Subscriber,1981,1
237,12/12/19 8:27 AM,12/12/19 8:31 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29238,Subscriber,1980,1
236,12/12/19 8:27 AM,12/12/19 8:31 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29299,Subscriber,1992,1
223,12/12/19 8:27 AM,12/12/19 8:31 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29261,Subscriber,1985,1
195,12/12/19 8:27 AM,12/12/19 8:30 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29211,Subscriber,1981,1
226,12/12/19 8:27 AM,12/12/19 8:31 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29205,Subscriber,1973,1
157,12/12/19 8:28 AM,12/12/19 8:31 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26209,Subscriber,1988,1
346,12/12/19 8:28 AM,12/12/19 8:34 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29505,Subscriber,1990,1
303,12/12/19 8:28 AM,12/12/19 8:34 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29298,Subscriber,1992,2
675,12/12/19 8:29 AM,12/12/19 8:40 AM,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,29665,Subscriber,1989,1
407,12/12/19 8:30 AM,12/12/19 8:36 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,29499,Subscriber,1989,1
1005,12/12/19 8:30 AM,12/12/19 8:47 AM,3679,Bergen Ave,40.72210379,-74.071455,3185,City Hall,40.7177325,-74.043845,26261,Subscriber,1981,1
382,12/12/19 8:30 AM,12/12/19 8:37 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29580,Subscriber,1969,1
128,12/12/19 8:30 AM,12/12/19 8:33 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26215,Subscriber,1988,1
364,12/12/19 8:31 AM,12/12/19 8:37 AM,3214,Essex Light Rail,40.7127742,-74.0364857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26253,Subscriber,1983,2
899,12/12/19 8:31 AM,12/12/19 8:46 AM,3481,York St,40.71649,-74.04105,3276,Marin Light Rail,40.71458404,-74.04281706,29440,Subscriber,1962,1
358,12/12/19 8:31 AM,12/12/19 8:37 AM,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.73496102,-74.05950308,26196,Subscriber,1977,1
257,12/12/19 8:31 AM,12/12/19 8:35 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3681,Grand St,40.71517768,-74.03768331,26306,Subscriber,1981,1
459,12/12/19 8:32 AM,12/12/19 8:39 AM,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,26248,Subscriber,1974,1
111,12/12/19 8:32 AM,12/12/19 8:34 AM,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26237,Subscriber,1990,1
92,12/12/19 8:32 AM,12/12/19 8:34 AM,3209,Brunswick St,40.7241765,-74.0506564,3279,Dixon Mills,40.72163014,-74.04996783,29603,Subscriber,1976,1
312,12/12/19 8:33 AM,12/12/19 8:38 AM,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,26164,Subscriber,1987,2
524,12/12/19 8:33 AM,12/12/19 8:42 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,26180,Subscriber,1995,1
237,12/12/19 8:33 AM,12/12/19 8:37 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29659,Subscriber,1980,1
299,12/12/19 8:34 AM,12/12/19 8:39 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29623,Subscriber,1970,1
1311,12/12/19 8:35 AM,12/12/19 8:57 AM,3201,Dey St,40.737711,-74.066921,3639,Harborside,40.7192517,-74.034234,29484,Subscriber,1988,1
136,12/12/19 8:36 AM,12/12/19 8:39 AM,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29253,Subscriber,1996,2
270,12/12/19 8:37 AM,12/12/19 8:41 AM,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29525,Subscriber,1981,2
346,12/12/19 8:37 AM,12/12/19 8:42 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26195,Subscriber,1980,1
260,12/12/19 8:37 AM,12/12/19 8:41 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,26235,Subscriber,1984,1
481,12/12/19 8:38 AM,12/12/19 8:46 AM,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,29660,Subscriber,1967,1
209,12/12/19 8:38 AM,12/12/19 8:42 AM,3214,Essex Light Rail,40.7127742,-74.0364857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29272,Subscriber,1963,1
471,12/12/19 8:39 AM,12/12/19 8:47 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3185,City Hall,40.7177325,-74.043845,29539,Customer,1969,0
672,12/12/19 8:39 AM,12/12/19 8:50 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3203,Hamilton Park,40.72759597,-74.04424731,29578,Subscriber,1985,1
297,12/12/19 8:39 AM,12/12/19 8:44 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26284,Subscriber,1981,2
299,12/12/19 8:40 AM,12/12/19 8:45 AM,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,29601,Subscriber,1977,1
311,12/12/19 8:40 AM,12/12/19 8:46 AM,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,26270,Subscriber,1993,1
379,12/12/19 8:40 AM,12/12/19 8:47 AM,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,29589,Subscriber,1983,2
312,12/12/19 8:40 AM,12/12/19 8:46 AM,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29223,Subscriber,1964,2
284,12/12/19 8:41 AM,12/12/19 8:46 AM,3275,Columbus Drive,40.7183552,-74.03891444,3638,Washington St,40.7242941,-74.0354826,26251,Subscriber,1974,1
265,12/12/19 8:42 AM,12/12/19 8:47 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3185,City Hall,40.7177325,-74.043845,29608,Subscriber,1960,1
121,12/12/19 8:43 AM,12/12/19 8:45 AM,3186,Grove St PATH,40.71958612,-74.04311746,3273,Manila & 1st,40.72165072,-74.04288411,29634,Subscriber,1970,1
482,12/12/19 8:44 AM,12/12/19 8:52 AM,3268,Lafayette Park,40.71346383,-74.06285852,3681,Grand St,40.71517768,-74.03768331,29456,Subscriber,1989,1
281,12/12/19 8:44 AM,12/12/19 8:49 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26247,Subscriber,1969,1
226,12/12/19 8:44 AM,12/12/19 8:48 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26181,Subscriber,1986,1
375,12/12/19 8:44 AM,12/12/19 8:50 AM,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.73496102,-74.05950308,26271,Subscriber,1991,1
354,12/12/19 8:45 AM,12/12/19 8:51 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29552,Subscriber,1980,2
713,12/12/19 8:45 AM,12/12/19 8:57 AM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3192,Liberty Light Rail,40.7112423,-74.0557013,29452,Customer,1968,1
370,12/12/19 8:45 AM,12/12/19 8:51 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,26207,Subscriber,1988,2
270,12/12/19 8:45 AM,12/12/19 8:50 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,29460,Subscriber,1971,1
574,12/12/19 8:46 AM,12/12/19 8:56 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3639,Harborside,40.7192517,-74.034234,29278,Subscriber,1987,1
217,12/12/19 8:46 AM,12/12/19 8:50 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,29199,Subscriber,1990,1
245,12/12/19 8:46 AM,12/12/19 8:50 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29240,Subscriber,1979,1
91,12/12/19 8:47 AM,12/12/19 8:48 AM,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26165,Subscriber,1972,1
214,12/12/19 8:47 AM,12/12/19 8:51 AM,3681,Grand St,40.71517768,-74.03768331,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29248,Subscriber,1986,1
354,12/12/19 8:47 AM,12/12/19 8:53 AM,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,29234,Subscriber,1958,1
601,12/12/19 8:48 AM,12/12/19 8:58 AM,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,26261,Customer,1969,0
144,12/12/19 8:48 AM,12/12/19 8:50 AM,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,26220,Subscriber,1970,1
552,12/12/19 8:48 AM,12/12/19 8:57 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,29613,Subscriber,1990,1
85,12/12/19 8:49 AM,12/12/19 8:50 AM,3186,Grove St PATH,40.71958612,-74.04311746,3273,Manila & 1st,40.72165072,-74.04288411,26180,Subscriber,1970,1
115,12/12/19 8:49 AM,12/12/19 8:51 AM,3481,York St,40.71649,-74.04105,3185,City Hall,40.7177325,-74.043845,29576,Subscriber,1979,1
306,12/12/19 8:50 AM,12/12/19 8:55 AM,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,26269,Subscriber,1989,1
775,12/12/19 8:50 AM,12/12/19 9:03 AM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3639,Harborside,40.7192517,-74.034234,29284,Subscriber,1993,1
102,12/12/19 8:51 AM,12/12/19 8:53 AM,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29646,Subscriber,1980,1
410,12/12/19 8:52 AM,12/12/19 8:58 AM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,29219,Subscriber,1986,1
265,12/12/19 8:53 AM,12/12/19 8:58 AM,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,29578,Subscriber,1976,2
125,12/12/19 8:54 AM,12/12/19 8:56 AM,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,29290,Subscriber,1995,1
80,12/12/19 8:54 AM,12/12/19 8:55 AM,3186,Grove St PATH,40.71958612,-74.04311746,3273,Manila & 1st,40.72165072,-74.04288411,29260,Subscriber,1970,1
292,12/12/19 8:56 AM,12/12/19 9:01 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29286,Subscriber,1980,1
429,12/12/19 8:56 AM,12/12/19 9:03 AM,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,29126,Subscriber,1982,2
244,12/12/19 8:56 AM,12/12/19 9:00 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29525,Subscriber,1990,1
240,12/12/19 8:58 AM,12/12/19 9:02 AM,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,26192,Subscriber,1983,1
298,12/12/19 8:58 AM,12/12/19 9:03 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26233,Customer,1981,1
259,12/12/19 8:58 AM,12/12/19 9:02 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29578,Subscriber,1986,1
243,12/12/19 8:58 AM,12/12/19 9:02 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29584,Subscriber,1981,2
505,12/12/19 8:59 AM,12/12/19 9:07 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3214,Essex Light Rail,40.7127742,-74.0364857,26314,Subscriber,1985,1
1165,12/12/19 8:59 AM,12/12/19 9:19 AM,3281,Leonard Gordon Park,40.74590997,-74.05727148,3639,Harborside,40.7192517,-74.034234,29491,Subscriber,1979,1
530,12/12/19 9:00 AM,12/12/19 9:09 AM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,26225,Subscriber,1985,1
229,12/12/19 9:00 AM,12/12/19 9:04 AM,3185,City Hall,40.7177325,-74.043845,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29465,Subscriber,1988,1
249,12/12/19 9:01 AM,12/12/19 9:05 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29677,Subscriber,1977,1
671,12/12/19 9:01 AM,12/12/19 9:12 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3214,Essex Light Rail,40.7127742,-74.0364857,26293,Subscriber,1985,1
202,12/12/19 9:01 AM,12/12/19 9:05 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29249,Subscriber,1981,2
188,12/12/19 9:02 AM,12/12/19 9:05 AM,3681,Grand St,40.71517768,-74.03768331,3639,Harborside,40.7192517,-74.034234,29456,Subscriber,1993,1
211,12/12/19 9:03 AM,12/12/19 9:06 AM,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,29475,Subscriber,1986,1
207,12/12/19 9:04 AM,12/12/19 9:07 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,29639,Subscriber,1965,2
682,12/12/19 9:04 AM,12/12/19 9:15 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.72163014,-74.04996783,29476,Subscriber,1982,2
405,12/12/19 9:04 AM,12/12/19 9:11 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3639,Harborside,40.7192517,-74.034234,29301,Subscriber,1954,1
967,12/12/19 9:07 AM,12/12/19 9:23 AM,3210,Pershing Field,40.74267714,-74.05178863,3187,Warren St,40.7211236,-74.03805095,26152,Subscriber,1995,2
265,12/12/19 9:07 AM,12/12/19 9:12 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,29227,Subscriber,1986,2
419,12/12/19 9:08 AM,12/12/19 9:15 AM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,29606,Subscriber,1986,1
345,12/12/19 9:08 AM,12/12/19 9:14 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,29592,Subscriber,1986,2
591,12/12/19 9:09 AM,12/12/19 9:19 AM,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3186,Grove St PATH,40.71958612,-74.04311746,29445,Subscriber,1983,1
134,12/12/19 9:10 AM,12/12/19 9:12 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29229,Subscriber,1977,1
406,12/12/19 9:10 AM,12/12/19 9:17 AM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,26156,Subscriber,1987,1
328,12/12/19 9:11 AM,12/12/19 9:16 AM,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,29456,Subscriber,1990,1
393,12/12/19 9:11 AM,12/12/19 9:18 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,26181,Subscriber,1968,1
126,12/12/19 9:12 AM,12/12/19 9:14 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,29223,Subscriber,1971,1
267,12/12/19 9:12 AM,12/12/19 9:17 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29220,Subscriber,1979,1
214,12/12/19 9:13 AM,12/12/19 9:16 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29457,Subscriber,1971,1
284,12/12/19 9:13 AM,12/12/19 9:18 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29670,Subscriber,1980,2
521,12/12/19 9:15 AM,12/12/19 9:24 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3276,Marin Light Rail,40.71458404,-74.04281706,29529,Subscriber,1985,1
107,12/12/19 9:16 AM,12/12/19 9:18 AM,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,29499,Subscriber,1981,1
191,12/12/19 9:16 AM,12/12/19 9:19 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26228,Subscriber,1992,1
225,12/12/19 9:16 AM,12/12/19 9:20 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29262,Customer,1996,2
163,12/12/19 9:17 AM,12/12/19 9:20 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29435,Subscriber,1983,1
226,12/12/19 9:18 AM,12/12/19 9:22 AM,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,26251,Subscriber,1985,1
194,12/12/19 9:19 AM,12/12/19 9:22 AM,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29532,Subscriber,1987,1
370,12/12/19 9:21 AM,12/12/19 9:27 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,29665,Subscriber,1989,1
