tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
422,3/19/19 7:41 PM,3/19/19 7:48 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26182,Subscriber,1994,1
296,3/19/19 7:54 PM,3/19/19 7:59 PM,3195,Sip Ave,40.7308971,-74.06391263,3207,Oakland Ave,40.7376037,-74.0524783,29661,Subscriber,1980,1
363,3/19/19 7:55 PM,3/19/19 8:01 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,26248,Subscriber,1977,2
786,3/19/19 8:16 PM,3/19/19 8:30 PM,3195,Sip Ave,40.7308971,-74.06391263,3694,Jackson Square,40.71113,-74.0789,26153,Subscriber,1977,1
233,3/19/19 8:22 PM,3/19/19 8:26 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29462,Subscriber,1980,1
863,3/19/19 8:40 PM,3/19/19 8:54 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26280,Subscriber,1969,1
519,3/19/19 8:47 PM,3/19/19 8:56 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29502,Subscriber,1962,1
327,3/19/19 9:37 PM,3/19/19 9:42 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29272,Subscriber,1994,1
493,3/20/19 2:19 AM,3/20/19 2:27 AM,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,29482,Subscriber,1969,1
273,3/20/19 2:29 AM,3/20/19 2:33 AM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29539,Subscriber,1986,1
445,3/20/19 6:55 AM,3/20/19 7:02 AM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26243,Subscriber,1964,1
969,3/20/19 7:35 AM,3/20/19 7:51 AM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29638,Subscriber,1988,1
305,3/20/19 8:44 AM,3/20/19 8:49 AM,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,26255,Subscriber,1994,2
268,3/20/19 8:49 AM,3/20/19 8:54 AM,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,29461,Subscriber,1983,1
281,3/20/19 11:15 AM,3/20/19 11:19 AM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29461,Subscriber,1983,1
444,3/20/19 1:02 PM,3/20/19 1:09 PM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,26161,Subscriber,1991,2
296,3/20/19 1:32 PM,3/20/19 1:37 PM,3195,Sip Ave,40.7308971,-74.06391263,3220,5 Corners Library,40.73496102,-74.05950308,29657,Subscriber,1961,1
557,3/20/19 1:39 PM,3/20/19 1:48 PM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,29272,Subscriber,1987,1
450,3/20/19 1:42 PM,3/20/19 1:49 PM,3195,Sip Ave,40.7308971,-74.06391263,3220,5 Corners Library,40.73496102,-74.05950308,26285,Subscriber,1969,1
419,3/20/19 1:48 PM,3/20/19 1:55 PM,3195,Sip Ave,40.7308971,-74.06391263,3209,Brunswick St,40.7241765,-74.0506564,29506,Subscriber,1964,1
261,3/20/19 2:15 PM,3/20/19 2:19 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29462,Subscriber,1991,1
499,3/20/19 2:55 PM,3/20/19 3:03 PM,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,26308,Subscriber,1971,1
616,3/20/19 3:11 PM,3/20/19 3:21 PM,3195,Sip Ave,40.7308971,-74.06391263,3186,Grove St PATH,40.71958612,-74.04311746,26227,Subscriber,1984,1
231,3/20/19 3:32 PM,3/20/19 3:36 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29634,Subscriber,1966,1
481,3/20/19 3:55 PM,3/20/19 4:03 PM,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,29299,Subscriber,1980,1
531,3/20/19 6:16 PM,3/20/19 6:24 PM,3195,Sip Ave,40.7308971,-74.06391263,3212,Christ Hospital,40.73478582,-74.05044364,26271,Subscriber,1991,1
207,3/20/19 6:23 PM,3/20/19 6:26 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,26243,Subscriber,1972,1
504,3/20/19 6:25 PM,3/20/19 6:34 PM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,29608,Subscriber,1992,1
771,3/20/19 6:31 PM,3/20/19 6:44 PM,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,29446,Subscriber,1987,2
424,3/20/19 6:32 PM,3/20/19 6:39 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29545,Customer,1969,0
293,3/20/19 6:35 PM,3/20/19 6:39 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26175,Subscriber,1994,1
396,3/20/19 6:38 PM,3/20/19 6:44 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29619,Subscriber,1983,1
485,3/20/19 6:40 PM,3/20/19 6:48 PM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,26237,Subscriber,1955,1
590,3/20/19 6:57 PM,3/20/19 7:06 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29255,Subscriber,1983,2
256,3/20/19 7:11 PM,3/20/19 7:15 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29621,Subscriber,1994,1
314,3/20/19 7:12 PM,3/20/19 7:17 PM,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,29283,Subscriber,1994,1
1490,3/20/19 7:19 PM,3/20/19 7:44 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29505,Subscriber,1969,0
279,3/20/19 7:20 PM,3/20/19 7:25 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29529,Subscriber,1968,1
188,3/20/19 7:38 PM,3/20/19 7:41 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29298,Subscriber,1993,1
420,3/20/19 7:40 PM,3/20/19 7:47 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29552,Subscriber,1962,1
214,3/20/19 7:42 PM,3/20/19 7:46 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,26299,Subscriber,1980,1
400,3/20/19 7:43 PM,3/20/19 7:50 PM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,26235,Subscriber,1986,1
483,3/20/19 7:44 PM,3/20/19 7:52 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29455,Subscriber,1984,1
499,3/20/19 7:47 PM,3/20/19 7:55 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29577,Subscriber,1986,1
560,3/20/19 7:55 PM,3/20/19 8:05 PM,3195,Sip Ave,40.7308971,-74.06391263,3186,Grove St PATH,40.71958612,-74.04311746,29496,Subscriber,1976,1
185,3/20/19 8:03 PM,3/20/19 8:06 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,26159,Subscriber,1983,1
319,3/20/19 8:10 PM,3/20/19 8:15 PM,3195,Sip Ave,40.7308971,-74.06391263,3207,Oakland Ave,40.7376037,-74.0524783,26304,Subscriber,1981,1
878,3/20/19 8:13 PM,3/20/19 8:28 PM,3195,Sip Ave,40.7308971,-74.06391263,3694,Jackson Square,40.71113,-74.0789,29295,Subscriber,1977,1
351,3/20/19 8:22 PM,3/20/19 8:28 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26208,Subscriber,1980,1
384,3/20/19 8:27 PM,3/20/19 8:34 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29441,Subscriber,1994,1
349,3/20/19 8:28 PM,3/20/19 8:33 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,22467,Subscriber,1962,1
318,3/20/19 8:43 PM,3/20/19 8:48 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,26255,Subscriber,1985,1
516,3/20/19 8:51 PM,3/20/19 8:59 PM,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,29225,Subscriber,1988,1
376,3/20/19 8:52 PM,3/20/19 8:58 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29259,Subscriber,1989,1
305,3/20/19 9:08 PM,3/20/19 9:13 PM,3195,Sip Ave,40.7308971,-74.06391263,3207,Oakland Ave,40.7376037,-74.0524783,26221,Subscriber,1980,1
229,3/20/19 9:42 PM,3/20/19 9:46 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,26308,Subscriber,1994,1
310,3/20/19 9:42 PM,3/20/19 9:48 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29500,Subscriber,1987,1
270,3/20/19 9:51 PM,3/20/19 9:56 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29294,Subscriber,1985,1
523,3/20/19 10:24 PM,3/20/19 10:33 PM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,26248,Subscriber,1969,1
503,3/20/19 10:36 PM,3/20/19 10:44 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29507,Subscriber,1988,1
226,3/20/19 10:45 PM,3/20/19 10:49 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29643,Subscriber,1996,2
265,3/20/19 10:54 PM,3/20/19 10:58 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29515,Subscriber,1990,1
754,3/20/19 11:02 PM,3/20/19 11:15 PM,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,26214,Subscriber,1962,1
268,3/21/19 12:48 AM,3/21/19 12:52 AM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29224,Subscriber,1986,1
511,3/21/19 5:33 AM,3/21/19 5:42 AM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,26159,Subscriber,1959,1
439,3/21/19 6:01 AM,3/21/19 6:08 AM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29634,Subscriber,1964,1
371,3/21/19 11:24 AM,3/21/19 11:31 AM,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,29621,Subscriber,1988,1
1105,3/21/19 12:09 PM,3/21/19 12:27 PM,3195,Sip Ave,40.7308971,-74.06391263,3186,Grove St PATH,40.71958612,-74.04311746,29619,Subscriber,1975,1
305,3/21/19 4:46 PM,3/21/19 4:51 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26243,Subscriber,1986,1
301,3/21/19 5:24 PM,3/21/19 5:29 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29675,Subscriber,1983,1
1669,3/21/19 5:44 PM,3/21/19 6:12 PM,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,29441,Subscriber,1995,1
457,3/21/19 6:20 PM,3/21/19 6:27 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29482,Subscriber,1986,2
337,3/21/19 7:00 PM,3/21/19 7:05 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29255,Subscriber,1985,2
350,3/21/19 7:20 PM,3/21/19 7:26 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29198,Subscriber,1993,1
300,3/21/19 7:27 PM,3/21/19 7:32 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29643,Subscriber,1994,1
235,3/21/19 7:28 PM,3/21/19 7:32 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29259,Subscriber,1995,1
224,3/21/19 7:36 PM,3/21/19 7:39 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29500,Subscriber,1980,1
1974,3/21/19 7:40 PM,3/21/19 8:13 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29621,Subscriber,1995,1
469,3/21/19 7:40 PM,3/21/19 7:48 PM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,29545,Subscriber,1980,1
361,3/21/19 7:54 PM,3/21/19 8:00 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,26155,Subscriber,1985,1
250,3/21/19 8:04 PM,3/21/19 8:09 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26202,Subscriber,1986,1
752,3/21/19 8:07 PM,3/21/19 8:20 PM,3195,Sip Ave,40.7308971,-74.06391263,3694,Jackson Square,40.71113,-74.0789,29634,Subscriber,1977,1
347,3/21/19 8:20 PM,3/21/19 8:25 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29249,Subscriber,1994,1
198,3/21/19 8:22 PM,3/21/19 8:25 PM,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,29507,Subscriber,1993,1
585,3/21/19 8:27 PM,3/21/19 8:37 PM,3195,Sip Ave,40.7308971,-74.06391263,3212,Christ Hospital,40.73478582,-74.05044364,26255,Subscriber,1987,1
327,3/21/19 8:37 PM,3/21/19 8:43 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29505,Subscriber,1962,1
259,3/21/19 8:42 PM,3/21/19 8:46 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29577,Subscriber,1990,1
267,3/21/19 8:48 PM,3/21/19 8:52 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29675,Subscriber,1986,1
449,3/21/19 9:04 PM,3/21/19 9:12 PM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,29531,Subscriber,1969,1
218,3/21/19 11:28 PM,3/21/19 11:31 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29470,Subscriber,1994,1
336,3/22/19 12:08 AM,3/22/19 12:13 AM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29552,Subscriber,1988,1
358,3/22/19 12:11 AM,3/22/19 12:17 AM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,26159,Subscriber,1983,1
331,3/22/19 12:50 AM,3/22/19 12:55 AM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26247,Subscriber,1995,1
777,3/22/19 1:36 AM,3/22/19 1:49 AM,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,29529,Subscriber,1969,1
886,3/22/19 8:20 AM,3/22/19 8:35 AM,3195,Sip Ave,40.7308971,-74.06391263,3202,Newport PATH,40.7272235,-74.0337589,26296,Subscriber,1981,1
406,3/22/19 9:54 AM,3/22/19 10:01 AM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,29577,Subscriber,1990,2
583,3/22/19 12:02 PM,3/22/19 12:12 PM,3195,Sip Ave,40.7308971,-74.06391263,3212,Christ Hospital,40.73478582,-74.05044364,26155,Subscriber,1991,1
652,3/22/19 12:46 PM,3/22/19 12:57 PM,3195,Sip Ave,40.7308971,-74.06391263,3206,Hilltop,40.7311689,-74.0575736,26190,Subscriber,1984,1
400,3/22/19 1:44 PM,3/22/19 1:51 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29198,Subscriber,1993,1
1675,3/22/19 1:44 PM,3/22/19 2:12 PM,3195,Sip Ave,40.7308971,-74.06391263,3202,Newport PATH,40.7272235,-74.0337589,26195,Subscriber,1994,1
458,3/22/19 2:31 PM,3/22/19 2:39 PM,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,26175,Subscriber,1988,1
307,3/22/19 2:43 PM,3/22/19 2:48 PM,3195,Sip Ave,40.7308971,-74.06391263,3220,5 Corners Library,40.73496102,-74.05950308,26208,Subscriber,1961,1
261,3/22/19 3:53 PM,3/22/19 3:57 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29441,Subscriber,1991,1
431,3/22/19 3:53 PM,3/22/19 4:00 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,26237,Subscriber,1971,1
418,3/22/19 4:10 PM,3/22/19 4:17 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29445,Subscriber,1983,1
897,3/22/19 4:48 PM,3/22/19 5:03 PM,3195,Sip Ave,40.7308971,-74.06391263,3183,Exchange Place,40.7162469,-74.0334588,29255,Subscriber,1984,1
216,3/22/19 5:00 PM,3/22/19 5:03 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29233,Subscriber,1966,1
472,3/22/19 5:30 PM,3/22/19 5:38 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29552,Subscriber,1960,1
392,3/22/19 5:34 PM,3/22/19 5:40 PM,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,29249,Subscriber,1974,1
130,3/22/19 5:51 PM,3/22/19 5:54 PM,3195,Sip Ave,40.7308971,-74.06391263,3206,Hilltop,40.7311689,-74.0575736,29500,Subscriber,1987,1
1104,3/22/19 5:57 PM,3/22/19 6:15 PM,3195,Sip Ave,40.7308971,-74.06391263,3639,Harborside,40.7192517,-74.034234,26265,Subscriber,1977,2
466,3/22/19 6:11 PM,3/22/19 6:19 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,26255,Subscriber,1986,1
472,3/22/19 6:12 PM,3/22/19 6:20 PM,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,29440,Subscriber,1985,1
354,3/22/19 6:15 PM,3/22/19 6:20 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29536,Subscriber,1987,1
262,3/22/19 6:15 PM,3/22/19 6:19 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29512,Subscriber,1970,1
495,3/22/19 6:15 PM,3/22/19 6:23 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29272,Subscriber,1962,1
207,3/22/19 6:18 PM,3/22/19 6:22 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29445,Subscriber,1972,1
520,3/22/19 6:22 PM,3/22/19 6:31 PM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,29608,Subscriber,1992,1
210,3/22/19 6:35 PM,3/22/19 6:39 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29450,Subscriber,1994,1
360,3/22/19 6:37 PM,3/22/19 6:43 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26175,Subscriber,1993,1
1536,3/22/19 6:44 PM,3/22/19 7:10 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29621,Subscriber,1995,1
699,3/22/19 6:51 PM,3/22/19 7:03 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29123,Subscriber,1969,0
734,3/22/19 6:53 PM,3/22/19 7:05 PM,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,29294,Subscriber,1971,2
197,3/22/19 7:01 PM,3/22/19 7:04 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29259,Subscriber,1977,2
308,3/22/19 7:11 PM,3/22/19 7:16 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,26247,Subscriber,1981,1
550,3/22/19 7:17 PM,3/22/19 7:26 PM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,26165,Subscriber,1992,1
263,3/22/19 7:23 PM,3/22/19 7:28 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,26299,Subscriber,1980,1
543,3/22/19 7:24 PM,3/22/19 7:33 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29445,Subscriber,1982,2
1101,3/22/19 7:33 PM,3/22/19 7:51 PM,3195,Sip Ave,40.7308971,-74.06391263,3213,Van Vorst Park,40.71848892,-74.04772663,26297,Subscriber,1997,1
219,3/22/19 7:33 PM,3/22/19 7:37 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,26257,Subscriber,1993,1
232,3/22/19 7:36 PM,3/22/19 7:40 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29545,Subscriber,1980,1
165,3/22/19 8:13 PM,3/22/19 8:15 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,26302,Subscriber,1989,1
438,3/22/19 8:31 PM,3/22/19 8:38 PM,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,26308,Subscriber,1983,1
397,3/22/19 8:42 PM,3/22/19 8:48 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29675,Subscriber,1988,1
327,3/22/19 8:48 PM,3/22/19 8:54 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26287,Subscriber,1962,1
744,3/22/19 9:09 PM,3/22/19 9:22 PM,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,29444,Subscriber,1983,1
300,3/22/19 9:39 PM,3/22/19 9:44 PM,3195,Sip Ave,40.7308971,-74.06391263,3201,Dey St,40.737711,-74.066921,26205,Subscriber,1979,1
463,3/22/19 10:43 PM,3/22/19 10:51 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29217,Subscriber,1976,1
284,3/22/19 10:55 PM,3/22/19 11:00 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,26235,Subscriber,1987,1
304,3/23/19 4:47 AM,3/23/19 4:53 AM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26208,Subscriber,1986,1
462,3/23/19 5:58 AM,3/23/19 6:05 AM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29577,Subscriber,1959,1
472,3/23/19 8:48 AM,3/23/19 8:56 AM,3195,Sip Ave,40.7308971,-74.06391263,3203,Hamilton Park,40.72759597,-74.04424731,26247,Subscriber,1971,2
295,3/23/19 8:51 AM,3/23/19 8:56 AM,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,26287,Subscriber,1994,2
518,3/23/19 11:21 AM,3/23/19 11:29 AM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29272,Subscriber,1983,1
483,3/23/19 11:41 AM,3/23/19 11:49 AM,3195,Sip Ave,40.7308971,-74.06391263,3269,Brunswick & 6th,40.72601173,-74.05038893,29212,Subscriber,1995,1
210,3/23/19 11:41 AM,3/23/19 11:45 AM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29462,Subscriber,1966,1
455,3/23/19 12:57 PM,3/23/19 1:05 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26237,Subscriber,1972,1
374,3/23/19 1:53 PM,3/23/19 1:59 PM,3195,Sip Ave,40.7308971,-74.06391263,3207,Oakland Ave,40.7376037,-74.0524783,29494,Subscriber,1988,1
472,3/23/19 2:01 PM,3/23/19 2:08 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,26306,Subscriber,1980,1
751,3/23/19 2:05 PM,3/23/19 2:17 PM,3195,Sip Ave,40.7308971,-74.06391263,3273,Manila & 1st,40.72165072,-74.04288411,29305,Subscriber,1976,1
374,3/23/19 2:34 PM,3/23/19 2:40 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,26153,Subscriber,1987,1
319,3/23/19 2:54 PM,3/23/19 2:59 PM,3195,Sip Ave,40.7308971,-74.06391263,3220,5 Corners Library,40.73496102,-74.05950308,26299,Subscriber,1961,1
637,3/23/19 4:44 PM,3/23/19 4:54 PM,3195,Sip Ave,40.7308971,-74.06391263,3270,Jersey & 6th St,40.72528911,-74.04557168,29516,Subscriber,1977,2
2710,3/23/19 5:05 PM,3/23/19 5:50 PM,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,29638,Subscriber,1969,1
724,3/23/19 5:57 PM,3/23/19 6:09 PM,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,26309,Subscriber,1991,2
250,3/23/19 6:21 PM,3/23/19 6:26 PM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29616,Subscriber,1994,1
378,3/23/19 8:14 PM,3/23/19 8:20 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26235,Subscriber,1969,0
